filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID,ExtracellularBackground
GTY030 II 25C 18 04 m-25.csv,Mito 7,8,0.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.05,967.45,648.57,85610.63,110.5,NA,NA,NA,NA,NA,46.84,38.52,2.36,GTY030 II 25C 18,Mito,Object,NA,1,522.42
GTY030 II 25C 18 04 m-25.csv,Mito 8,9,0.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.93,919.73,688.63,134282.86,77.22,NA,NA,NA,NA,NA,48.28,39.41,2.3,GTY030 II 25C 18,Mito,Object,NA,1,522.42
GTY030 II 25C 18 04 m-25.csv,Mito 9,10,0.425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.63,990.95,638.47,227935.17,96.79,NA,NA,NA,NA,NA,45.51,40.72,2.59,GTY030 II 25C 18,Mito,Object,NA,1,522.42
GTY030 II 25C 18 04 m-25.csv,Mito 10,11,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.71,935.11,656.63,59753.39,106.9,NA,NA,NA,NA,NA,47.3,42.04,2.17,GTY030 II 25C 18,Mito,Object,NA,1,522.42
GTY030 II 25C 18 04 m-25.csv,Mito 25,26,0.149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477.86,738.84,608.5,76062.38,60.37,NA,NA,NA,NA,NA,46.72,39.46,3.09,GTY030 II 25C 18,Mito,Object,NA,1,522.42
GTY030 II 25C 18 04 m-35.csv,ROIs 1,1,212.46,420,718,553.4,98746871,32.62,210,1147,321.22,57316765,72.1,264.64,2113.5,549.22,98000984,84.67,19.05,13727.9,330.17,58914524,394.42,NA,NA,NA,GTY030 II 25C 18,ROIs,Object,4,NA,522.42
GTY030 II 25C 18 04 m-35.csv,Mito 1,2,0.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.71,935.11,661.73,70143.88,107.36,NA,NA,NA,NA,NA,47.31,42.04,2.15,GTY030 II 25C 18,Mito,Object,NA,1,522.42
GTY030 II 25C 18 04 m-35.csv,Mito 7,8,0.856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.93,976.57,651.18,468200.28,107.5,NA,NA,NA,NA,NA,46.23,38.91,2.69,GTY030 II 25C 18,Mito,Object,NA,1,522.42
GTY030 II 25C 18 04 m-35.csv,Mito 8,9,0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468.93,919.73,684.74,148588.73,76.78,NA,NA,NA,NA,NA,48.27,39.41,2.3,GTY030 II 25C 18,Mito,Object,NA,1,522.42
GTY030 II 25C 18 04 m-35.csv,Mito 9,10,0.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.63,990.95,641.06,276936.94,99.2,NA,NA,NA,NA,NA,45.5,40.71,2.57,GTY030 II 25C 18,Mito,Object,NA,1,522.42
GTY030 II 25C 18 04 m-50.csv,ROIs 1,1,212.46,420,718,553.4,98746871,32.62,210,1147,321.22,57316765,72.1,264.64,2113.5,549.22,98000984,84.67,19.05,13727.9,330.17,58914524,394.42,NA,NA,NA,GTY030 II 25C 18,ROIs,Object,4,NA,522.42
GTY030 II 25C 18 04 m-50.csv,Mito 2,3,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.54,976.57,655.99,645492.31,110.77,NA,NA,NA,NA,NA,46.23,38.93,2.69,GTY030 II 25C 18,Mito,Object,NA,1,522.42
GTY030 II 25C 18 04 m-50.csv,Mito 3,4,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475.71,977.68,667.12,92729.46,108.94,NA,NA,NA,NA,NA,47.31,42.04,2.13,GTY030 II 25C 18,Mito,Object,NA,1,522.42
GTY030 II 25C 18 04 m-50.csv,Mito 7,8,0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462.82,928.68,684.86,190392.14,83.31,NA,NA,NA,NA,NA,48.27,39.41,2.31,GTY030 II 25C 18,Mito,Object,NA,1,522.42
GTY030 II 25C 18 04 m-50.csv,Mito 8,9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,397.63,990.95,639.43,375981.94,105.05,NA,NA,NA,NA,NA,45.49,40.72,2.56,GTY030 II 25C 18,Mito,Object,NA,1,522.42
GTY030 II 25C 2 01 m-25.csv,ROIs 1,1,300.01,421,2139,592.98,149000000,64.29,208,1479,339.68,85584554,95.17,225.51,29756.51,588.81,148000000,272.49,1e-6,17591.99,350.99,88434544,526.69,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,6,NA,513.54
GTY030 II 25C 2 01 m-25.csv,Mito 2,3,0.0452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634.3,815.24,722.04,27437.4,49.94,NA,NA,NA,NA,NA,14.74,18.08,1.24,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-25.csv,Mito 4,5,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,694.4,800.89,750.16,8251.73,26.34,NA,NA,NA,NA,NA,14.93,18.76,1.2,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-25.csv,Mito 5,6,0.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.62,1061.83,784.53,132584.98,108.09,NA,NA,NA,NA,NA,15.8,23.36,1.56,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-25.csv,Mito 10,11,0.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.82,1410.04,736.73,521603.38,207.17,NA,NA,NA,NA,NA,12.9,18.38,2.92,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-25.csv,Mito 14,15,0.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,427.13,3860.53,803.51,662893.94,225.39,NA,NA,NA,NA,NA,16.73,20.02,2.09,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-25.csv,Mito 29,30,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.13,974.07,652.55,114849.47,118.69,NA,NA,NA,NA,NA,15.1,18.69,3.64,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-35.csv,ROIs 1,1,300.01,421,2139,592.98,149000000,64.29,208,1479,339.68,85584554,95.17,225.51,29756.51,588.81,148000000,272.49,1e-6,17591.99,350.99,88434544,526.69,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,6,NA,513.54
GTY030 II 25C 2 01 m-35.csv,Mito 3,4,0.106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,571.39,827.85,716.05,63728.13,59.78,NA,NA,NA,NA,NA,14.74,18.11,1.24,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-35.csv,Mito 4,5,0.0333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,629.37,835.3,724.6,20288.8,50.63,NA,NA,NA,NA,NA,14.96,18.73,1.31,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-35.csv,Mito 5,6,0.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,544.53,1061.83,776.83,149151.27,109.49,NA,NA,NA,NA,NA,15.8,23.36,1.58,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-35.csv,Mito 10,11,0.944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.82,1410.04,735.52,583269.5,208.53,NA,NA,NA,NA,NA,12.89,18.39,2.93,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-35.csv,Mito 13,14,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,425.17,4644.39,807.29,766923.75,255.7,NA,NA,NA,NA,NA,16.71,20.05,2.09,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-35.csv,Mito 28,29,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.13,974.07,654.37,126293.14,118.51,NA,NA,NA,NA,NA,15.11,18.69,3.64,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-50.csv,ROIs 1,1,300.01,421,2139,592.98,149000000,64.29,208,1479,339.68,85584554,95.17,225.51,29756.51,588.81,148000000,272.49,1e-6,17591.99,350.99,88434544,526.69,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,5,NA,513.54
GTY030 II 25C 2 01 m-50.csv,Mito 3,4,0.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,561.51,864.88,720.28,185832.75,61.36,NA,NA,NA,NA,NA,14.79,18.33,1.23,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-50.csv,Mito 5,6,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,542.8,1061.83,768.2,177454.83,110.17,NA,NA,NA,NA,NA,15.8,23.36,1.59,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-50.csv,Mito 9,10,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,311.82,1410.04,727.92,689342.63,208.83,NA,NA,NA,NA,NA,12.89,18.41,2.94,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-50.csv,Mito 11,12,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403.74,12554.87,819.02,979553.25,522.62,NA,NA,NA,NA,NA,16.7,20.05,2.1,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 01 m-50.csv,Mito 28,29,0.298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.6,974.07,645.18,161295.41,116.68,NA,NA,NA,NA,NA,15.11,18.7,3.65,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 02 m-25.csv,ROIs 1,1,220.74,438,1933,609.18,113000000,73.17,205,1205,332.44,61630920,82.65,190,13069.06,609.05,113000000,303.53,52.03,13408.25,343.37,63657384,410.82,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,4,NA,513.54
GTY030 II 25C 2 02 m-25.csv,Mito 15,16,0.0691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669.86,1126.58,883.12,51220.81,122.22,NA,NA,NA,NA,NA,48.54,50.18,2.09,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 02 m-25.csv,Mito 18,19,0.196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.2,1403.91,826.66,136399.13,233.34,NA,NA,NA,NA,NA,47.69,51.04,2.74,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 02 m-25.csv,Mito 31,32,0.0964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.55,827.65,593.66,48086.43,106.4,NA,NA,NA,NA,NA,47.94,52.54,3.45,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 02 m-25.csv,Mito 33,34,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.43,1804.99,696.67,758677.56,168.66,NA,NA,NA,NA,NA,49.17,52.18,3.4,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 02 m-35.csv,ROIs 1,1,220.74,438,1933,609.18,113000000,73.17,205,1205,332.44,61630920,82.65,190,13069.06,609.05,113000000,303.53,52.03,13408.25,343.37,63657384,410.82,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,3,NA,513.54
GTY030 II 25C 2 02 m-35.csv,Mito 14,15,0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.2,1403.91,836.05,244962.3,207.98,NA,NA,NA,NA,NA,47.95,50.79,2.54,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 02 m-35.csv,Mito 30,31,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,395.55,827.65,588.17,56464.13,108.24,NA,NA,NA,NA,NA,47.94,52.55,3.45,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 02 m-35.csv,Mito 32,33,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,331.43,1804.99,693.47,923702.5,167.44,NA,NA,NA,NA,NA,49.17,52.16,3.42,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 02 m-50.csv,ROIs 1,1,220.74,438,1933,609.18,113000000,73.17,205,1205,332.44,61630920,82.65,190,13069.06,609.05,113000000,303.53,52.03,13408.25,343.37,63657384,410.82,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,2,NA,513.54
GTY030 II 25C 2 02 m-50.csv,Mito 13,14,0.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,424.64,1403.91,824.47,349575.91,202.36,NA,NA,NA,NA,NA,47.98,50.76,2.52,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 02 m-50.csv,Mito 21,22,2.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,288.46,1804.99,682.19,1355505.13,165.8,NA,NA,NA,NA,NA,49.07,52.2,3.43,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-25.csv,ROIs 1,1,306.03,451,2692,646.49,166000000,102.37,215,2224,383.51,98570334,149.95,113.22,20158.59,647.07,166000000,388.83,1e-6,27607.13,398.22,102000000,779.28,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,5,NA,513.54
GTY030 II 25C 2 03 m-25.csv,Mito 11,12,0.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.61,1127.7,839.17,269372.91,92.62,NA,NA,NA,NA,NA,73.39,42.05,1.83,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-25.csv,Mito 13,14,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465.48,1633.04,810.28,1294024.75,171,NA,NA,NA,NA,NA,75,48.11,2.96,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-25.csv,Mito 20,21,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.47,3025.94,925.71,922929.75,334.71,NA,NA,NA,NA,NA,74.3,45.5,2.61,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-25.csv,Mito 21,22,0.0572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.4,1029.98,837.91,40219.48,92.06,NA,NA,NA,NA,NA,76.67,47.93,2.65,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-25.csv,Mito 30,31,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.92,1045.69,633.92,74169.09,138.58,NA,NA,NA,NA,NA,72.18,42.38,3.64,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-35.csv,ROIs 1,1,306.03,451,2692,646.49,166000000,102.37,215,2224,383.51,98570334,149.95,113.22,20158.59,647.07,166000000,388.83,1e-6,27607.13,398.22,102000000,779.28,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,5,NA,513.54
GTY030 II 25C 2 03 m-35.csv,Mito 11,12,0.468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.61,1140.91,833.6,327605.72,95.45,NA,NA,NA,NA,NA,73.37,42.06,1.83,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-35.csv,Mito 17,18,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.61,1655.27,807.99,1461655.13,171.61,NA,NA,NA,NA,NA,75.01,48.13,2.96,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-35.csv,Mito 19,20,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.47,3025.94,916.48,1013631.69,327.01,NA,NA,NA,NA,NA,74.31,45.49,2.61,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-35.csv,Mito 20,21,0.0679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.4,1034.04,844.19,48118.74,94.7,NA,NA,NA,NA,NA,76.67,47.94,2.64,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-35.csv,Mito 29,30,0.162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.92,1045.69,625.62,85083.74,139.7,NA,NA,NA,NA,NA,72.19,42.38,3.66,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-50.csv,ROIs 1,1,306.03,451,2692,646.49,166000000,102.37,215,2224,383.51,98570334,149.95,113.22,20158.59,647.07,166000000,388.83,1e-6,27607.13,398.22,102000000,779.28,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,5,NA,513.54
GTY030 II 25C 2 03 m-50.csv,Mito 6,7,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.21,1276.68,821.03,435145.09,100.06,NA,NA,NA,NA,NA,73.36,42.06,1.84,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-50.csv,Mito 10,11,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310.65,3025.94,904.29,1219888.38,326.09,NA,NA,NA,NA,NA,74.31,45.44,2.62,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-50.csv,Mito 16,17,0.0893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,625.68,1090.14,843.06,63229.62,106.73,NA,NA,NA,NA,NA,76.66,47.93,2.66,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-50.csv,Mito 17,18,2.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,380.61,1965.6,806.11,1781509.25,176.16,NA,NA,NA,NA,NA,75.02,48.14,2.95,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 03 m-50.csv,Mito 29,30,0.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.92,1045.69,624.27,104253.56,143.37,NA,NA,NA,NA,NA,72.18,42.39,3.67,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 04 m-25.csv,ROIs 1,1,246.32,439,1019,613.77,127000000,52.82,206,2187,402.68,83303474,157.57,257.39,6109.3,618.1,128000000,141.58,1e-6,23413.96,430.55,89067496,855.05,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,4,NA,513.54
GTY030 II 25C 2 04 m-25.csv,Mito 7,8,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378.04,1717.13,847.44,1375391.38,163.45,NA,NA,NA,NA,NA,68.22,10.3,2.7,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 04 m-25.csv,Mito 22,23,0.748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.17,1507.24,884.72,555605.75,189.13,NA,NA,NA,NA,NA,66.25,3.96,2.94,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 04 m-25.csv,Mito 24,25,0.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.66,1209.23,778.14,529911.69,124.54,NA,NA,NA,NA,NA,67.23,5.26,3.01,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 04 m-25.csv,Mito 26,27,0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450.67,1592.21,703.75,216052.36,168.17,NA,NA,NA,NA,NA,66.12,7.7,3.44,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 04 m-35.csv,ROIs 1,1,246.32,439,1019,613.77,127000000,52.82,206,2187,402.68,83303474,157.57,257.39,6109.3,618.1,128000000,141.58,1e-6,23413.96,430.55,89067496,855.05,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,4,NA,513.54
GTY030 II 25C 2 04 m-35.csv,Mito 7,8,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.26,1717.13,841.29,1554696,162.62,NA,NA,NA,NA,NA,68.22,10.28,2.71,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 04 m-35.csv,Mito 21,22,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.3,1507.24,874.55,615683.81,190.19,NA,NA,NA,NA,NA,66.25,3.96,2.95,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 04 m-35.csv,Mito 23,24,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.66,1209.23,776.16,600747.81,123.66,NA,NA,NA,NA,NA,67.23,5.27,3.02,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 04 m-35.csv,Mito 25,26,0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.72,1592.21,706.97,239661.64,177.88,NA,NA,NA,NA,NA,66.12,7.7,3.44,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 04 m-50.csv,ROIs 1,1,246.32,439,1019,613.77,127000000,52.82,206,2187,402.68,83303474,157.57,257.39,6109.3,618.1,128000000,141.58,1e-6,23413.96,430.55,89067496,855.05,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,4,NA,513.54
GTY030 II 25C 2 04 m-50.csv,Mito 18,19,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.26,1717.13,836.16,1898092.38,161.91,NA,NA,NA,NA,NA,68.22,10.24,2.7,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 04 m-50.csv,Mito 22,23,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.3,1507.24,857.59,756393.94,194.38,NA,NA,NA,NA,NA,66.24,3.97,2.97,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 04 m-50.csv,Mito 23,24,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448.66,1209.23,772.38,734532.44,124.9,NA,NA,NA,NA,NA,67.22,5.28,3.04,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 04 m-50.csv,Mito 24,25,0.497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449.72,1592.21,698.83,291411.06,171.57,NA,NA,NA,NA,NA,66.12,7.7,3.47,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 05 m-25.csv,ROIs 1,1,260.4,423,1806,591.87,129000000,67.38,214,2673,410.01,89666535,153.3,148.61,17616.52,588.45,129000000,268.35,1e-6,28162.14,430.74,94200336,929.79,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,5,NA,513.54
GTY030 II 25C 2 05 m-25.csv,Mito 1,2,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.35,4198.27,725.66,928850.81,209.93,NA,NA,NA,NA,NA,21.73,15.27,2.21,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 05 m-25.csv,Mito 9,10,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.8,1440.39,835.34,462778.88,189.81,NA,NA,NA,NA,NA,25.73,15.82,2.25,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 05 m-25.csv,Mito 16,17,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.9,1174.56,767.32,204874.84,127.78,NA,NA,NA,NA,NA,19.77,12.61,2.46,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 05 m-25.csv,Mito 19,20,0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.15,1155.95,670.39,195083.23,169.51,NA,NA,NA,NA,NA,24.12,16.42,2.95,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 05 m-25.csv,Mito 27,28,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.51,1112.27,618.86,431345.53,132.94,NA,NA,NA,NA,NA,20.22,14.85,3.62,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 05 m-35.csv,ROIs 1,1,260.4,423,1806,591.87,129000000,67.38,214,2673,410.01,89666535,153.3,148.61,17616.52,588.45,129000000,268.35,1e-6,28162.14,430.74,94200336,929.79,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,5,NA,513.54
GTY030 II 25C 2 05 m-35.csv,Mito 1,2,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.35,4888.38,731.87,1054617.88,238.07,NA,NA,NA,NA,NA,21.73,15.26,2.2,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 05 m-35.csv,Mito 9,10,0.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.92,1440.39,827.07,496242.84,190.08,NA,NA,NA,NA,NA,25.73,15.81,2.25,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 05 m-35.csv,Mito 15,16,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.9,1174.56,763.89,229165.94,129.85,NA,NA,NA,NA,NA,19.77,12.6,2.46,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 05 m-35.csv,Mito 18,19,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,347.15,1155.95,667.95,210404.67,167.73,NA,NA,NA,NA,NA,24.12,16.42,2.95,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 05 m-35.csv,Mito 26,27,0.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,317.76,1162.14,616.45,501176.13,137.07,NA,NA,NA,NA,NA,20.22,14.84,3.63,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 05 m-50.csv,ROIs 1,1,260.4,423,1806,591.87,129000000,67.38,214,2673,410.01,89666535,153.3,148.61,17616.52,588.45,129000000,268.35,1e-6,28162.14,430.74,94200336,929.79,NA,NA,NA,GTY030 II 25C 2,ROIs,Object,5,NA,513.54
GTY030 II 25C 2 05 m-50.csv,Mito 1,2,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.35,4888.38,732.37,1301429,235.33,NA,NA,NA,NA,NA,21.72,15.26,2.21,GTY030 II 25C 2,Mito,Object,NA,1,513.54
GTY030 II 25C 2 05 m-50.csv,Mito 8,9,0.843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,433.85,1440.39,811.5,574541.25,190.7,NA,NA,NA,NA,NA,25.73,15.82,2.26,GTY030 II 25C 2,Mito,Object,NA,1,513.54
