filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,Number of contained Mito,Compartment ROIs ID
GTY030 I 36C 18 03 m-25.csv,Mito 2,3,2.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.19,1106.73,733.75,1460170.13,123.81,NA,NA,NA,NA,NA,58.25,20.55,1.96,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-25.csv,Mito 4,5,0.0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587.06,713.31,651.36,14330.01,37.34,NA,NA,NA,NA,NA,56.54,21,1.05,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-25.csv,Mito 5,6,0.0119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.41,722.8,652.45,6524.5,45.7,NA,NA,NA,NA,NA,59.08,21.54,0.9,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-25.csv,Mito 6,7,0.422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.34,1438.45,688.5,243727.64,101.02,NA,NA,NA,NA,NA,59.57,22.39,1.61,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-25.csv,Mito 8,9,0.0976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,617.26,824.21,715.12,58640.22,49.67,NA,NA,NA,NA,NA,60.46,24.22,1.48,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-25.csv,Mito 9,10,0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.37,942.22,706.56,211968.17,73.29,NA,NA,NA,NA,NA,60.29,25.66,1.47,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-25.csv,Mito 12,13,0.0155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.86,741.85,666.49,8664.36,37.17,NA,NA,NA,NA,NA,60.07,24.73,1.38,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-25.csv,Mito 15,16,5.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.65,1134.84,684.89,3213523,115.49,NA,NA,NA,NA,NA,57.07,22.7,2.8,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-35.csv,ROIs 1,1,309.43,421,1325,573.47,149000000,51.05,192,1677,394.32,102000000,157.21,264.22,7372.11,568.34,148000000,163.2,4.25,11220.33,409.94,107000000,505.18,NA,NA,NA,GTY030 I 36C 18,ROIs,Object,6,NA
GTY030 I 36C 18 03 m-35.csv,Mito 4,5,2.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.19,1106.73,722.1,1778526.88,123.23,NA,NA,NA,NA,NA,58.22,20.6,1.87,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-35.csv,Mito 5,6,0.573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,435.34,2481.68,687.38,330627.97,126.18,NA,NA,NA,NA,NA,59.55,22.39,1.58,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-35.csv,Mito 6,7,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597.47,824.21,711.62,71874.02,49.9,NA,NA,NA,NA,NA,60.46,24.21,1.5,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-35.csv,Mito 7,8,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.37,942.22,700.21,273082.22,72.05,NA,NA,NA,NA,NA,60.28,25.63,1.46,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-35.csv,Mito 10,11,0.0321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.86,756.63,666.31,17990.32,37.71,NA,NA,NA,NA,NA,60.08,24.72,1.46,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-35.csv,Mito 26,27,6.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.65,1134.84,677.37,3774993,114.17,NA,NA,NA,NA,NA,57.07,22.69,2.79,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-50.csv,ROIs 1,1,309.43,421,1325,573.47,149000000,51.05,192,1677,394.32,102000000,157.21,264.22,7372.11,568.34,148000000,163.2,4.25,11220.33,409.94,107000000,505.18,NA,NA,NA,GTY030 I 36C 18,ROIs,Object,2,NA
GTY030 I 36C 18 03 m-50.csv,Mito 5,6,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492.24,942.22,678.58,604615.81,70.08,NA,NA,NA,NA,NA,60.28,25.25,1.45,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 03 m-50.csv,Mito 10,11,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,367.65,2481.68,674.14,8041108,120.12,NA,NA,NA,NA,NA,57.56,22.03,2.4,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 04 m-25.csv,ROIs 1,1,229.27,398,831,546.24,105000000,37.88,199,1182,319.55,61528474,80.17,308.16,3560.23,547.37,105000000,86.43,37.95,9529.87,335.27,64556372,320.95,NA,NA,NA,GTY030 I 36C 18,ROIs,Object,3,NA
GTY030 I 36C 18 04 m-25.csv,Mito 1,2,0.0179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.77,683.32,638.28,9574.26,46.62,NA,NA,NA,NA,NA,34.88,4.36,0.82,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 04 m-25.csv,Mito 13,14,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.42,1211.02,670.25,1036207.38,110.33,NA,NA,NA,NA,NA,33.29,5.56,2.62,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 04 m-25.csv,Mito 26,27,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.27,901.51,646.58,823748.19,91.65,NA,NA,NA,NA,NA,35.98,4.8,2.46,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 04 m-35.csv,ROIs 1,1,229.27,398,831,546.24,105000000,37.88,199,1182,319.55,61528474,80.17,308.16,3560.23,547.37,105000000,86.43,37.95,9529.87,335.27,64556372,320.95,NA,NA,NA,GTY030 I 36C 18,ROIs,Object,4,NA
GTY030 I 36C 18 04 m-35.csv,Mito 8,9,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,619.15,803.58,683.17,12297.04,52.67,NA,NA,NA,NA,NA,38.88,2.54,1.32,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 04 m-35.csv,Mito 9,10,0.0393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,553.92,852.24,712.01,23496.17,75.06,NA,NA,NA,NA,NA,40,3.31,1.52,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 04 m-35.csv,Mito 24,25,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.27,901.51,644.76,1038061.31,90.72,NA,NA,NA,NA,NA,35.95,4.77,2.36,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 04 m-35.csv,Mito 25,26,2.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375.42,1211.02,665.81,1265703.38,109.93,NA,NA,NA,NA,NA,33.29,5.56,2.63,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 04 m-50.csv,ROIs 1,1,229.27,398,831,546.24,105000000,37.88,199,1182,319.55,61528474,80.17,308.16,3560.23,547.37,105000000,86.43,37.95,9529.87,335.27,64556372,320.95,NA,NA,NA,GTY030 I 36C 18,ROIs,Object,4,NA
GTY030 I 36C 18 04 m-50.csv,Mito 2,3,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531.55,852.24,654.39,87687.77,71.05,NA,NA,NA,NA,NA,39.93,3.36,1.49,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 04 m-50.csv,Mito 6,7,0.0845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.03,937.92,709.59,50380.55,78.47,NA,NA,NA,NA,NA,38.92,2.59,1.22,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 04 m-50.csv,Mito 21,22,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423.27,974.36,641.35,1588614.38,92.37,NA,NA,NA,NA,NA,35.91,4.77,2.29,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 18 04 m-50.csv,Mito 22,23,3.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,356.5,1211.02,653.88,1734743.87,109.3,NA,NA,NA,NA,NA,33.3,5.56,2.65,GTY030 I 36C 18,Mito,Object,NA,1
GTY030 I 36C 2 01 m-25.csv,ROIs 1,1,265.1,403,1010,569.87,127000000,44.27,186,1367,358.28,79768750,126.48,300.7,4280.01,571.04,127000000,115.95,24.52,13841.36,377.5,84046880,513.11,NA,NA,NA,GTY030 I 36C 2 lens not at 36C,ROIs,Object,1,NA
GTY030 I 36C 2 01 m-25.csv,Mito 12,13,6.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.83,2667.24,706.73,3959786.75,171.24,NA,NA,NA,NA,NA,23.66,27.53,2.59,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 01 m-35.csv,ROIs 1,1,265.1,403,1010,569.87,127000000,44.27,186,1367,358.28,79768750,126.48,300.7,4280.01,571.04,127000000,115.95,24.52,13841.36,377.5,84046880,513.11,NA,NA,NA,GTY030 I 36C 2 lens not at 36C,ROIs,Object,1,NA
GTY030 I 36C 2 01 m-35.csv,Mito 8,9,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.83,2667.24,705.34,4588970,175.06,NA,NA,NA,NA,NA,23.65,27.53,2.57,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 01 m-50.csv,ROIs 1,1,265.1,403,1010,569.87,127000000,44.27,186,1367,358.28,79768750,126.48,300.7,4280.01,571.04,127000000,115.95,24.52,13841.36,377.5,84046880,513.11,NA,NA,NA,GTY030 I 36C 2 lens not at 36C,ROIs,Object,1,NA
GTY030 I 36C 2 01 m-50.csv,Mito 8,9,10.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366.83,3189.04,699.3,5944070.5,178.62,NA,NA,NA,NA,NA,23.64,27.52,2.57,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 02 m-25.csv,ROIs 1,1,418.38,415,1066,572.23,201000000,42.45,184,1150,308.93,109000000,82.58,277.08,4698.69,570.67,201000000,112.29,25.91,11572.38,320.38,113000000,367.34,NA,NA,NA,GTY030 I 36C 2 lens not at 36C,ROIs,Object,7,NA
GTY030 I 36C 2 02 m-25.csv,Mito 1,2,0.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.9,812.25,668.8,149141.7,48.45,NA,NA,NA,NA,NA,44.58,24.08,1.51,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 02 m-25.csv,Mito 3,4,0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.88,993.36,749.32,104154.84,83.67,NA,NA,NA,NA,NA,41.98,21.27,1.85,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 02 m-25.csv,Mito 4,5,0.0429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558.12,806.07,684.53,24642.97,70.27,NA,NA,NA,NA,NA,43.38,24.4,1.68,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 02 m-25.csv,Mito 5,6,0.0321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603.48,749.83,687.72,18568.43,36.64,NA,NA,NA,NA,NA,43.47,24.81,1.66,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 02 m-25.csv,Mito 7,8,0.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.29,889.17,608.62,451592.56,91.6,NA,NA,NA,NA,NA,45.61,22.79,3.16,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 02 m-25.csv,Mito 8,9,3.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.4,1379.82,699.79,1894332.75,176.05,NA,NA,NA,NA,NA,41.79,23.86,2.87,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 02 m-25.csv,Mito 9,10,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.86,1181.37,643.92,831301.69,147.83,NA,NA,NA,NA,NA,41.89,27.86,3.13,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 02 m-35.csv,ROIs 1,1,418.38,415,1066,572.23,201000000,42.45,184,1150,308.93,109000000,82.58,277.08,4698.69,570.67,201000000,112.29,25.91,11572.38,320.38,113000000,367.34,NA,NA,NA,GTY030 I 36C 2 lens not at 36C,ROIs,Object,3,NA
GTY030 I 36C 2 02 m-35.csv,Mito 2,3,0.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,563.88,1075.32,756.17,136866.84,97.44,NA,NA,NA,NA,NA,42,21.26,1.85,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 02 m-35.csv,Mito 4,5,5.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.4,1379.82,676.75,3054175.75,157.07,NA,NA,NA,NA,NA,42.78,23.7,2.79,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 02 m-35.csv,Mito 5,6,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.86,1181.37,643.36,934801.06,150.65,NA,NA,NA,NA,NA,41.88,27.85,3.13,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 02 m-50.csv,ROIs 1,1,418.38,415,1066,572.23,201000000,42.45,184,1150,308.93,109000000,82.58,277.08,4698.69,570.67,201000000,112.29,25.91,11572.38,320.38,113000000,367.34,NA,NA,NA,GTY030 I 36C 2 lens not at 36C,ROIs,Object,2,NA
GTY030 I 36C 2 02 m-50.csv,Mito 3,4,7.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345.4,1379.82,672.6,4213148,153.33,NA,NA,NA,NA,NA,42.79,23.63,2.72,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 02 m-50.csv,Mito 4,5,2.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.63,1181.37,641.28,1178671.75,156.46,NA,NA,NA,NA,NA,41.87,27.84,3.13,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-25.csv,ROIs 1,1,366.62,424,1167,589.59,182000000,53.25,192,2007,356.95,110000000,160.76,244.34,7456.96,587.05,181000000,145.75,17.67,17860.83,368.27,113000000,574.74,NA,NA,NA,GTY030 I 36C 2 lens not at 36C,ROIs,Object,7,NA
GTY030 I 36C 2 03 m-25.csv,Mito 2,3,0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.52,987.06,765.2,134674.48,88.71,NA,NA,NA,NA,NA,70.66,33.28,1.65,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-25.csv,Mito 6,7,0.837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.17,1002.97,712,500537.25,96.13,NA,NA,NA,NA,NA,69.41,32.96,1.67,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-25.csv,Mito 10,11,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430.41,660.46,530.34,55685.58,63.59,NA,NA,NA,NA,NA,74.78,30.06,3.64,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-25.csv,Mito 11,12,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.4,7456.96,789.36,4375443,430.88,NA,NA,NA,NA,NA,71.09,32.05,3.12,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-25.csv,Mito 13,14,0.0488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,416.05,647.18,514.82,21107.82,64.44,NA,NA,NA,NA,NA,75.73,30.34,3.48,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-25.csv,Mito 14,15,0.369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.82,1229.46,622.51,192977.89,155.59,NA,NA,NA,NA,NA,68.31,32.35,3.55,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-25.csv,Mito 15,16,0.0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469.17,603.52,510.65,10213.06,35.33,NA,NA,NA,NA,NA,74.23,30.54,3.95,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-35.csv,ROIs 1,1,366.62,424,1167,589.59,182000000,53.25,192,2007,356.95,110000000,160.76,244.34,7456.96,587.05,181000000,145.75,17.67,17860.83,368.27,113000000,574.74,NA,NA,NA,GTY030 I 36C 2 lens not at 36C,ROIs,Object,5,NA
GTY030 I 36C 2 03 m-35.csv,Mito 1,2,0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536.52,987.06,766.89,153377.88,91,NA,NA,NA,NA,NA,70.66,33.29,1.64,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-35.csv,Mito 3,4,0.995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.17,1043.51,709.95,593520.13,99.38,NA,NA,NA,NA,NA,69.42,32.94,1.67,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-35.csv,Mito 6,7,7.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.4,7456.96,783.55,4879978,424.07,NA,NA,NA,NA,NA,71.1,32.05,3.12,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-35.csv,Mito 7,8,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.82,1229.46,623.44,215709.52,161.21,NA,NA,NA,NA,NA,68.31,32.34,3.55,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-35.csv,Mito 9,10,0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.21,733.86,517.99,127943.23,62.47,NA,NA,NA,NA,NA,74.92,30.22,3.67,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-50.csv,ROIs 1,1,366.62,424,1167,589.59,182000000,53.25,192,2007,356.95,110000000,160.76,244.34,7456.96,587.05,181000000,145.75,17.67,17860.83,368.27,113000000,574.74,NA,NA,NA,GTY030 I 36C 2 lens not at 36C,ROIs,Object,5,NA
GTY030 I 36C 2 03 m-50.csv,Mito 1,2,0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.75,987.06,756.83,233860.67,101.73,NA,NA,NA,NA,NA,70.67,33.28,1.6,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-50.csv,Mito 2,3,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.17,1047.78,705.61,807928.06,99.6,NA,NA,NA,NA,NA,69.42,32.93,1.65,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-50.csv,Mito 5,6,0.514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330.96,790.2,521.38,225236.69,71.78,NA,NA,NA,NA,NA,74.89,30.24,3.69,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-50.csv,Mito 6,7,9.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,323.5,7456.96,779.12,5965721.5,414.35,NA,NA,NA,NA,NA,71.1,32.06,3.1,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 2 03 m-50.csv,Mito 7,8,0.517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.82,1229.46,622.74,270267.72,169.87,NA,NA,NA,NA,NA,68.31,32.34,3.55,GTY030 I 36C 2 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 01 m-25.csv,ROIs 1,1,268.35,423,2695,590.46,133000000,63.21,204,1664,421.59,95015471,153.23,82.69,41577.21,596.8,135000000,325.12,13.67,13815.77,451.37,102000000,680.95,NA,NA,NA,GTY030 I 36C 3 lens not at 36C,ROIs,Object,5,NA
GTY030 I 36C 3 01 m-25.csv,Mito 4,5,0.819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399.71,1440.59,779.23,536107.25,209.19,NA,NA,NA,NA,NA,25.1,27.8,2.7,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 01 m-25.csv,Mito 5,6,0.131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.17,1061.92,800.66,88072.97,92.02,NA,NA,NA,NA,NA,23.76,28.89,2.02,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 01 m-25.csv,Mito 8,9,3.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,388.35,1744.16,813.94,2519149,243.01,NA,NA,NA,NA,NA,27.95,32.91,2.83,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 01 m-25.csv,Mito 9,10,0.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471.47,1240.51,734.59,243883.27,145.32,NA,NA,NA,NA,NA,29.07,34.52,2.44,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 01 m-25.csv,Mito 14,15,3.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.84,1641.97,755.77,2132025.5,221.93,NA,NA,NA,NA,NA,25.96,30.5,2.52,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 01 m-35.csv,ROIs 1,1,268.35,423,2695,590.46,133000000,63.21,204,1664,421.59,95015471,153.23,82.69,41577.21,596.8,135000000,325.12,13.67,13815.77,451.37,102000000,680.95,NA,NA,NA,GTY030 I 36C 3 lens not at 36C,ROIs,Object,3,NA
GTY030 I 36C 3 01 m-35.csv,Mito 3,4,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.18,1073.17,802.08,114697.69,101.7,NA,NA,NA,NA,NA,23.77,28.89,2.01,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 01 m-35.csv,Mito 10,11,4.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.21,1744.16,799.29,3185152.25,233.01,NA,NA,NA,NA,NA,28.09,33.08,2.77,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 01 m-35.csv,Mito 11,12,4.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.84,1931.2,766.67,3165572.75,233.82,NA,NA,NA,NA,NA,25.79,29.95,2.53,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 01 m-50.csv,ROIs 1,1,268.35,423,2695,590.46,133000000,63.21,204,1664,421.59,95015471,153.23,82.69,41577.21,596.8,135000000,325.12,13.67,13815.77,451.37,102000000,680.95,NA,NA,NA,GTY030 I 36C 3 lens not at 36C,ROIs,Object,3,NA
GTY030 I 36C 3 01 m-50.csv,Mito 1,2,0.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,526.25,1110.66,794.45,158095.36,107.27,NA,NA,NA,NA,NA,23.76,28.89,2.02,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 01 m-50.csv,Mito 4,5,6.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354.21,3185.14,789.6,4107520,233.43,NA,NA,NA,NA,NA,28.11,33.08,2.71,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 01 m-50.csv,Mito 8,9,6.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.55,1931.2,762.05,4217948.5,235.22,NA,NA,NA,NA,NA,25.81,29.94,2.46,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 02 m-25.csv,ROIs 1,1,283.75,423,1484,588.68,140000000,52.16,193,2005,384.42,91610999,181.06,209.35,16639.27,588.86,140000000,183.38,56.86,14075.32,409.68,97629656,638.83,NA,NA,NA,GTY030 I 36C 3 lens not at 36C,ROIs,Object,5,NA
GTY030 I 36C 3 02 m-25.csv,Mito 6,7,0.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.95,1077.68,791.51,214500.28,130.05,NA,NA,NA,NA,NA,60.97,47.03,2.1,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 02 m-25.csv,Mito 10,11,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.03,1105.59,644.19,476053.03,115.38,NA,NA,NA,NA,NA,55.89,47.35,2.9,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 02 m-25.csv,Mito 15,16,5.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387.82,1685.2,807.59,3706857.75,238.19,NA,NA,NA,NA,NA,58.89,44.9,2.8,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 02 m-25.csv,Mito 17,18,0.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398.05,1245.76,657.04,344287.19,186.29,NA,NA,NA,NA,NA,61.3,46.01,3.18,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 02 m-25.csv,Mito 18,19,0.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,379.42,1037.4,604.78,451769.41,115.88,NA,NA,NA,NA,NA,59.38,47.99,3.72,GTY030 I 36C 3 lens not at 36C,Mito,Object,NA,1
GTY030 I 36C 3 02 m-35.csv,ROIs 1,1,283.75,423,1484,588.68,140000000,52.16,193,2005,384.42,91610999,181.06,209.35,16639.27,588.86,140000000,183.38,56.86,14075.32,409.68,97629656,638.83,NA,NA,NA,GTY030 I 36C 3 lens not at 36C,ROIs,Object,5,NA
