filename,ItemName,CellMin,CellMean,CellSD,ExtracellularBackground,RawMitoMean,MitoVolume_um3,RawMitoSD,MitoMeanCorr,CellMeanCorr,MitoLoc,MitoThresh,Temp
PSY109 25C 10 01 m-50.csv,PSY109 25C 10,336.91,595.24,189.95,542.22,757.5457739307535,3.928,251.79952647657842,215.32577393075348,53.01999999999998,4.061217916460837,-50,25
PSY109 25C 10 02 m-25.csv,PSY109 25C 10,320.8,585.59,103.25,542.22,714.8929414668935,3.6458,150.0719068517198,172.67294146689346,43.370000000000005,3.9813913181206697,-25,25
PSY109 25C 10 02 m-35.csv,PSY109 25C 10,320.8,585.59,103.25,542.22,711.3592139531587,4.2313,151.82106232127242,169.13921395315867,43.370000000000005,3.8999127035544996,-35,25
PSY109 25C 10 02 m-50.csv,PSY109 25C 10,320.8,585.59,103.25,542.22,704.1426243194192,5.51,149.79039382940107,161.92262431941913,43.370000000000005,3.733516816219025,-50,25
PSY109 25C 10 03 m-25.csv,PSY109 25C 10,319.4,622.31,143.27,542.22,740.7608128407574,4.4203,114.5097081646042,198.54081284075733,80.08999999999992,2.47897131777697,-25,25
PSY109 25C 10 03 m-35.csv,PSY109 25C 10,319.4,622.31,143.27,542.22,739.0182801315535,5.169,116.05350551363902,196.7982801315535,80.08999999999992,2.4572141357417117,-35,25
PSY109 25C 10 03 m-50.csv,PSY109 25C 10,319.4,622.31,143.27,542.22,735.8787045252884,6.762,118.44987577639753,193.65870452528839,80.08999999999992,2.4180135413321087,-50,25
PSY109 25C 10 04 m-25.csv,PSY109 25C 10,322.29,600.48,101.45,542.22,729.031505329787,4.8501,162.13692253767962,186.811505329787,58.25999999999999,3.2065139946753694,-25,25
PSY109 25C 10 04 m-35.csv,PSY109 25C 10,322.29,600.48,101.45,542.22,725.3870837099981,5.531,162.80041764599528,183.1670837099981,58.25999999999999,3.143959555612738,-35,25
PSY109 25C 10 04 m-50.csv,PSY109 25C 10,322.29,600.48,101.45,542.22,717.8805714285716,7,169.32814285714286,175.66057142857153,58.25999999999999,3.015114511304009,-50,25
PSY109 25C 10 05 m-25.csv,PSY109 25C 10,331.94,590.03,79.32,542.22,728.8561555857077,2.2110000000000003,97.22056987788329,186.63615558570768,47.809999999999945,3.9037054086113345,-25,25
PSY109 25C 10 05 m-35.csv,PSY109 25C 10,331.94,590.03,79.32,542.22,724.2110078431373,2.55,97.52055686274511,181.99100784313725,47.809999999999945,3.8065469115904094,-35,25
PSY109 25C 10 05 m-50.csv,PSY109 25C 10,331.94,590.03,79.32,542.22,717.5281804511279,3.325,98.33200000000001,175.3081804511279,47.809999999999945,3.6667680495948147,-50,25
PSY109 25C 11 01 m-25.csv,PSY109 25C 11,27.01,609.5,524.55,535.15,762.2775028321736,2.4716,356.21491665318007,227.1275028321736,74.35000000000002,3.054842001777721,-25,25
PSY109 25C 11 01 m-35.csv,PSY109 25C 11,27.01,609.5,524.55,535.15,774.7851381402759,2.9499,443.0290748838944,239.6351381402759,74.35000000000002,3.2230684349734475,-35,25
PSY109 25C 11 01 m-50.csv,PSY109 25C 11,27.01,609.5,524.55,535.15,774.7314466219701,3.878,489.01503352243424,239.58144662197014,74.35000000000002,3.2223462894683266,-50,25
PSY109 25C 11 02 m-25.csv,PSY109 25C 11,261.35,593.56,121.53,535.15,867.0131872099021,1.939,220.24733367715316,331.8631872099021,58.40999999999997,5.681615942645134,-25,25
PSY109 25C 11 02 m-35.csv,PSY109 25C 11,261.35,593.56,121.53,535.15,860.2971933853928,2.177,222.85280202113,325.1471933853928,58.40999999999997,5.566635736781254,-35,25
PSY109 25C 11 02 m-50.csv,PSY109 25C 11,261.35,593.56,121.53,535.15,849.7843018867924,2.65,224.5512075471698,314.6343018867924,58.40999999999997,5.386651290648734,-50,25
PSY109 25C 11 03 m-25.csv,PSY109 25C 11,152.63,645.35,365.68,535.15,856.9600301382201,2.8867,156.99931063151695,321.8100301382201,110.20000000000005,2.920236208150816,-25,25
PSY109 25C 11 03 m-35.csv,PSY109 25C 11,152.63,645.35,365.68,535.15,844.1518695486183,3.4051,155.5483004904408,309.0018695486183,110.20000000000005,2.804009705522851,-35,25
PSY109 25C 11 03 m-50.csv,PSY109 25C 11,152.63,645.35,365.68,535.15,824.5283034150613,4.5680000000000005,152.50382224168126,289.3783034150613,110.20000000000005,2.6259374175595385,-50,25
PSY109 25C 11 04 m-25.csv,PSY109 25C 11,189.1,628.48,280.22,535.15,776.0278696587766,3.253,157.73358745773132,240.8778696587766,93.33000000000004,2.5809264937188097,-25,25
PSY109 25C 11 04 m-35.csv,PSY109 25C 11,189.1,628.48,280.22,535.15,774.9208150304314,3.779,156.87588515480286,239.77081503043144,93.33000000000004,2.569064770496425,-35,25
